scheme_code,scheme_name,isin_growth,isin_div_reinvestment
128703,SBI DEBT FUND SERIES A - 15 REGULAR PLAN - DIVIDEND,,
129049,Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment,INF247L01494,INF247L01486
128704,SBI DEBT FUND SERIES A - 15 REGULAR PLAN - GROWTH,,
129051,HDFC ARBITRAGE FUND - Regular Plan - Monthly IDCW Option,INF179KA1KO7,INF179KA1KN9
128706,DWS FIXED MATURITY PLAN - SERIES 63 - DIRECT PLAN -ANNUAL DIVIDEND,,
129052,HDFC ARBITRAGE FUND -Direct Plan - Growth Option,INF179KA1KT6,
128707,HDFC FMP 366D March 2014 (1) - Direct Option-Growth Option,,
129053,HDFC ARBITRAGE FUND - Wholesale IDCW Option - Direct Plan,INF179KA1KQ2,INF179KA1KP4
128708,HDFC FMP 366D March 2014 (1) - Regular Option-Quarterly Dividend Option,,
129054,HDFC ARBITRAGE FUND - Monthly IDCW - Direct Plan,INF179KA1KS8,INF179KA1KR0
128709,HDFC FMP 366D March 2014 (1) - Direct Option-Flexi Option,,
129055,L&T FMP Series XI - Plan A (1484 days) - Direct Plan - Dividend,,
128710,HDFC FMP 366D March 2014 (1) - Direct Option-Quarterly Dividend Option,,
129056,L&T FMP Series XI - Plan A (1484 days) - Direct Plan - Growth,,
128711,HDFC FMP 366D March 2014 (1) - Regular Option-Dividend Option,,
129057,L&T FMP Series XI - Plan A (1484 days) - Regular Plan - Dividend (Payout) Option,,
128712,HDFC FMP 366D March 2014 (1) - Regular Option-Flexi Option,,
129058,L&T FMP Series XI - Plan A (1484 days) - Regular Plan - Growth,,
128713,HDFC FMP 366D March 2014 (1) - Regular Option-Growth Option,,
129059,Aditya Birla Sun Life Fixed Term Plan - Series LA (1099 days)  - Direct Plan-Growth,,
128714,HDFC FMP 366D March 2014 (1) - Direct Option-Dividend Option,,
129060,Aditya Birla Sun Life Fixed Term Plan - Series LA (1099 days)  - Regular Plan-Normal Dividend,,
128716,DWS FIXED MATURITY PLAN - SERIES 62 - DIRECT PLAN -GROWTH,,
129061,Aditya Birla Sun Life Fixed Term Plan - Series LA (1099 days) - Regular Plan-Quarterly Dividend,,
128718,DWS FIXED MATURITY PLAN - SERIES 62 - REGULAR PLAN -GROWTH,,
129064,Aditya Birla Sun Life Fixed Term Plan - Series LA (1099 days) - Regular Plan-Growth,,
128719,DWS FIXED MATURITY PLAN - SERIES 62 - REGULAR PLAN -REGULAR DIVIDEND,,
129065,HSBC Aggressive Hybrid Active FOF - Growth,INF336L01IA9,
128724,Axis Fixed Term Plan - Series 62 (383 days) - Regular Plan - Growth,,
129066,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E -Cumulative,,
128725,Axis Fixed Term Plan - Series 62 (383 days) - Regular Plan - Dividend,,
129067,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E - Direct Plan - Dividend,,
128726,Axis Fixed Term Plan - Series 62 (383 days) - Regular Plan - Quarterly Dividend,,
129068,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E - Direct Plan - Cumulative,,
128727,Axis Fixed Term Plan - Series 62 (383 days) - Direct Plan - Growth,,
129069,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E -Dividend,,
128729,DWS FIXED MATURITY PLAN - SERIES 63 - DIRECT PLAN -GROWTH,,
129070,ICICI Prudential Capital Protection Oriented Fund V - PLAN E- 1100 Days - Direct Plan - Cumulative,,
128730,DWS FIXED MATURITY PLAN - SERIES 63 - REGULAR PLAN -GROWTH,,
129071,ICICI Prudential Capital Protection Oriented Fund V - PLAN E- 1100 Days - Cumulative,,
128735,HDFC FMP 1095D March 2014 (1) - Direct Option-Flexi Option,,
129072,ICICI Prudential Capital Protection Oriented Fund V - PLAN E- 1100 Days - Dividend,,
128736,HDFC FMP 1095D March 2014 (1) - Direct Option-Quarterly Dividend Option,,
129075,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Direct Plan-Normal Dividend,,
128737,HDFC FMP 1095D March 2014 (1) - Direct Option-Dividend Option,,
129076,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Regular Plan-Normal Dividend,,
128738,HDFC FMP 1095D March 2014 (1) - Direct Option-Growth Option,,
129077,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Regular Plan-Quarterly Dividend,,
128739,HDFC FMP 1095D March 2014 (1) - Regular Option-Dividend Option,,
129078,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Regular Plan-Growth,,
128740,HDFC FMP 1095D March 2014 (1) - Regular Option-Flexi Option,,
129080,Birla Sun Life Fixed Term Plan - Series LB (368 days) - Direct Plan-Growth,,
128741,HDFC FMP 1095D March 2014 (1) - Regular Option-Growth Option,,
129082,JM Fixed Maturity Fund - Series XXV - Plan A (JM FMF - XXV - A) - (Direct) Growth Option,,
128742,HDFC FMP 1095D March 2014 (1) - Regular Option-Quarterly Dividend Option,,
129083,JM Fixed Maturity Fund - Series XXV - Plan A (JM FMF - XXV - A) - Dividend Option,,
128743,Axis Fixed Term Plan - Series 63 (91 days) - Regular Plan - Growth,,
129084,JM Fixed Maturity Fund - Series XXV - Plan A (JM FMF - XXV - A) - Growth Option,,
128744,Axis Fixed Term Plan - Series 63 (91 days) - Regular Plan - Dividend,,
129085,HDFC FMP 370D April 2014 (1) - Direct Option-Growth Option,,
128745,Axis Fixed Term Plan - Series 63 (91 days) - Direct Plan - Dividend,,
129086,HDFC FMP 370D April 2014 (1) - Direct Option-Quarterly Dividend Option,,
128746,Axis Fixed Term Plan - Series 63 (91 days) - Direct Plan - Growth,,
129087,HDFC FMP 370D April 2014 (1) - Regular Option-Dividend Option,,
128747,Religare Invesco Fixed Maturity Plan - Series 23 - Plan G (376 Days) - Direct Plan - Growth Option,,
129088,HDFC FMP 370D April 2014 (1) - Regular Option-Flexi Option,,
128748,Religare Invesco Fixed Maturity Plan - Series 23 - Plan G (376 Days) - Direct Plan - Dividend Payout Option,,
129089,HDFC FMP 370D April 2014 (1) - Regular Option-Growth Option,,
128749,Religare Invesco Fixed Maturity Plan - Series 23 - Plan G (376 Days) - Regular Plan - Growth Option,,
129090,HDFC FMP 370D April 2014 (1) - Direct Option-Dividend Option,,
128751,CPSE ETF,,
129091,HDFC FMP 370D April 2014 (1) - Direct Option-Flexi Option,,
128752,Kotak FMP Series 150 (1109 Days) - Dividend,,
129092,HDFC FMP 370D April 2014 (1) - Regular Option-Quarterly Dividend Option,,
128753,Kotak FMP Series 150 (1109 Days) - Direct Dividend,,
129093,HDFC FMP 369D April 2014 (1) - Regular Option-Dividend Option,,
128754,Kotak FMP Series 150 (1109 Days) - Growth,,
129094,HDFC FMP 369D April 2014 (1) - Regular Option-Quarterly Dividend Option,,
128755,Kotak FMP Series 150 (1109 Days) - Direct Growth,,
129095,HDFC FMP 369D April 2014 (1) - Direct Option-Quarterly Dividend Option,,
128756,Kotak FMP Series 149 (386 Days) - Growth,,
129096,HDFC FMP 369D April 2014 (1) - Regular Option-Flexi Option,,
128758,Kotak FMP Series 149 (386 Days) - Direct Growth,,
129097,HDFC FMP 369D April 2014 (1) - Regular Option-Growth Option,,
128759,Kotak FMP Series 149 (386 Days) - Dividend,,
129098,HDFC FMP 369D April 2014 (1) - Direct Option-Dividend Option,,
128760,Birla Sun Life Fixed Term Plan - Series KU (378 days) - Direct Plan-Growth,,
129099,HDFC FMP 369D April 2014 (1) - Direct Option-Flexi Option,,
128761,Birla Sun Life Fixed Term Plan - Series KU (378 days) - Regular Plan-Normal Dividend,,
129100,HDFC FMP 369D April 2014 (1) - Direct Option-Growth Option,,
128764,Birla Sun Life Fixed Term Plan - Series KU (378 days) - Regular Plan-Quarterly Dividend,,
129102,Sundaram Fixed Term Plan FL Direct Plan Growth,,
128765,Birla Sun Life Fixed Term Plan - Series KU (378 days) - Regular Plan-Growth,,
129104,Sundaram Fixed Term Plan FL Regular Plan Growth,,
128767,BOI AXA FIXED MATURITY PLAN SERIES 13 DIRECT PLAN GROWTH,,
129105,Sundaram Fixed Term Plan FL Regular Plan Half Yearly Dividend Payout,,
128769,BOI AXA FIXED MATURITY PLAN SERIES 13 REGULAR PLAN GROWTH,,
129106,Sundaram Fixed Term Plan FL Regular Plan Quarterly Dividend Payout,,
128770,Birla Sun Life Fixed Term Plan - Series KV (367 days) - Direct Plan-Normal Dividend,,
129113,Reliance Fixed Horizon Fund - XXVI - Series 14- Growth Option,,
128772,Birla Sun Life Fixed Term Plan - Series KV (367 days) - Regular Plan-Growth,,
129114,Reliance Fixed Horizon Fund - XXVI - Series 14- Direct Plan - Growth Option,,
128774,Birla Sun Life Fixed Term Plan - Series KV (367 days) - Direct Plan-Growth,,
129115,Reliance Fixed Horizon Fund - XXVI - Series 14- Direct Plan - Dividend Payout Option,,
128775,Birla Sun Life Fixed Term Plan - Series KV (367 days) - Regular Plan-Normal Dividend,,
129116,Reliance Fixed Horizon Fund - XXVI - Series 14- Dividend payout Option,,
128776,HDFC FMP 378D March 2014 (1) - Direct Option-Dividend Option,,
129117,SBI DEBT FUND SERIES A - 17 DIRECT PLAN - GROWTH,,
128777,HDFC FMP 378D March 2014 (1) - Direct Option-Quarterly Dividend Option,,
129118,SBI DEBT FUND SERIES A - 17 REGULAR PLAN - GROWTH,,
128778,HDFC FMP 378D March 2014 (1) - Regular Option-Dividend Option,,
129119,SBI DEBT FUND SERIES A - 17 REGULAR PLAN - DIVIDEND,,
128779,HDFC FMP 378D March 2014 (1) - Direct Option-Growth Option,,
129120,SBI DEBT FUND SERIES A - 17 DIRECT PLAN - DIVIDEND,,
128780,HDFC FMP 378D March 2014 (1) - Regular Option-Flexi Option,,
129121,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Direct Plan-Growth,,
128781,HDFC FMP 378D March 2014 (1) - Regular Option-Growth Option,,
129122,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Growth,,
129124,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Direct Plan-Quarterly Dividend,,
128782,HDFC FMP 378D March 2014 (1) - Regular Option-Quarterly Dividend Option,,
129125,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Normal Dividend,,
128783,HDFC FMP 378D March 2014 (1) - Direct Option-Flexi Option,,
128784,HDFC FMP 384D March 2014 (1) - Direct Option-Dividend Option,,
129126,Aditya Birla Sun Life Fixed Term Plan - Series LC (1099 days) - Regular Plan-Quarterly Dividend,,
128785,HDFC FMP 384D March 2014 (1) - Direct Option-Quarterly Dividend Option,,
129128,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Direct Plan-Growth,,
128786,HDFC FMP 384D March 2014 (1) - Regular Option-Dividend Option,,
129129,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Growth,,
128787,HDFC FMP 384D March 2014 (1) - Regular Option-Flexi Option,,
129130,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Direct Plan-Normal Dividend,,
128788,HDFC FMP 384D March 2014 (1) - Regular Option-Growth Option,,
129131,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Quarterly Dividend,,
128789,HDFC FMP 384D March 2014 (1) - Regular Option-Quarterly Dividend Option,,
129132,Aditya Birla Sun Life Fixed Term Plan - Series LD (1106 days) - Regular Plan-Normal Dividend,,
128790,HDFC FMP 384D March 2014 (1) - Direct Option-Flexi Option,,
129141,DWS FIXED MATURITY PLAN - SERIES 66 - DIRECT PLAN -GROWTH,,
128791,HDFC FMP 384D March 2014 (1) - Direct Option-Growth Option,,
129142,DWS FIXED MATURITY PLAN - SERIES 66 - REGULAR PLAN -REGULAR DIVIDEND,,
128792,HDFC FMP 369D March 2014 (3) - Direct Option-Dividend Option,,
128793,HDFC FMP 369D March 2014 (3) - Direct Option-Flexi Option,,
129145,DWS FIXED MATURITY PLAN - SERIES 66 - REGULAR PLAN -GROWTH,,
128794,HDFC FMP 369D March 2014 (3) - Direct Option-Growth Option,,
129146,DWS FIXED MATURITY PLAN - SERIES 66 - REGULAR PLAN -QUARTERLY DIVIDEND,,
128795,HDFC FMP 369D March 2014 (3) - Direct Option-Quarterly Dividend Option,,
129147,Reliance Fixed Horizon Fund XXVI- Series 15- Growth Option,,
129148,Reliance Fixed Horizon Fund XXVI- Series 15- Dividend payout Option,,
128796,HDFC FMP 369D March 2014 (3) - Regular Option-Dividend Option,,
129149,Reliance Fixed Horizon Fund XXVI- Series 15- Direct Plan - Growth Option,,
128797,HDFC FMP 369D March 2014 (3) - Regular Option-Flexi Option,,
129150,Reliance Fixed Horizon Fund XXVI- Series 15- Direct Plan - Dividend Payout Option,,
128798,HDFC FMP 369D March 2014 (3) - Regular Option-Growth Option,,
129154,DWS Hybrid Fixed Term Fund - Series 21  - DIRECT PLAN -GROWTH,,
128799,HDFC FMP 369D March 2014 (3) - Regular Option-Quarterly Dividend Option,,
129156,DWS Hybrid Fixed Term Fund - Series 21  - REGULAR PLAN -GROWTH,,
128800,HDFC FMP 1127D March 2014 (1) - Direct Option-Dividend Option,,
129157,DWS Hybrid Fixed Term Fund - Series 21  - REGULAR PLAN -QUARTERLY DIVIDEND,,
128801,HDFC FMP 1127D March 2014 (1) - Direct Option-Flexi Option,,
129158,DWS Hybrid Fixed Term Fund - Series 21  - REGULAR PLAN -REGULAR DIVIDEND,,
128802,HDFC FMP 1127D March 2014 (1) - Direct Option-Growth Option,,
129159,DWS Hybrid Fixed Term Fund - Series 21 - REGULAR PLAN -ANNUAL DIVIDEND,,
128803,HDFC FMP 1127D March 2014 (1) - Direct Option-Quarterly Dividend Option,,
129161,DWS FIXED MATURITY PLAN - SERIES 64 - DIRECT PLAN -GROWTH,,
128804,HDFC FMP 1127D March 2014 (1) - Regular Option-Dividend Option,,
129163,DWS FIXED MATURITY PLAN - SERIES 64 - REGULAR PLAN -GROWTH,,
128805,HDFC FMP 1127D March 2014 (1) - Regular Option-Flexi Option,,
129164,DWS FIXED MATURITY PLAN - SERIES 64 - REGULAR PLAN -QUARTERLY DIVIDEND,,
128806,HDFC FMP 1127D March 2014 (1) - Regular Option-Growth Option,,
129165,DWS FIXED MATURITY PLAN - SERIES 64 - REGULAR PLAN -REGULAR DIVIDEND,,
128807,HDFC FMP 1127D March 2014 (1) - Regular Option-Quarterly Dividend Option,,
129166,DWS FIXED MATURITY PLAN- SERIES 64 - REGULAR PLAN -ANNUAL DIVIDEND,,
128808,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Direct Plan - Cumulative,,
129167,HDFC FMP 1100D April 2014 (1)-Direct Option-Dividend Option,,
128809,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Direct Plan - Dividend,,
129168,HDFC FMP 1100D April 2014 (1)-Direct Option-Flexi Option,,
128810,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Dividend,,
129169,HDFC FMP 1100D April 2014 (1)-Direct Option-Growth Option,,
128811,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Cumulative,,
129170,HDFC FMP 1100D April 2014 (1)-Direct Option-Quarterly Dividend Option,,
128812,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Direct Plan - Cumulative,,
129171,HDFC FMP 1100D April 2014 (1)-Regular Option-Dividend Option,,
128814,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Cumulative,,
129172,HDFC FMP 1100D April 2014 (1)-Regular Option-Flexi Option,,
128815,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Dividend,,
129173,HDFC FMP 1100D April 2014 (1)-Regular Option-Growth Option,,
128816,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Direct Plan - Cumulative,,
129174,HDFC FMP 1100D April 2014 (1)-Regular Option-Quarterly Dividend Option,,
128817,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Direct Plan - Dividend,,
129175,Religare Invesco Fixed Maturity Plan - Series 23 - Plan J (370 Dys) - Regular Plan - Dividend Payout Option,,
128818,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Cumulative,,
129176,Invesco India Fixed Maturity Plan - Series 23 - Plan J (370 Dys) - Regular Plan - Growth Option,,
128819,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Dividend,,
129178,Invesco India Fixed Maturity Plan - Series 23 - Plan J (370 Dys) - Direct Plan - Growth Option,,
128820,NIPPON INDIA ARBITRAGE FUND - MONTHLY IDCW Option,INF204KA1MT1,INF204KA1MU9
129179,LIC NOMURA MF FIXED MATURITY PLAN SERIES 80(366 DAYS)-DIRECT PLAN-DIVIDEND PAYOUT,,
128821,NIPPON INDIA ARBITRAGE FUND - DIRECT Plan - MONTHLY IDCW Option,INF204KA1MV7,INF204KA1MW5
129180,LIC NOMURA MF FIXED MATURITY PLAN SERIES 80(366 DAYS)-REGULAR PLAN-DIVIDEND PAYOUT,,
128822,Aditya Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Regular Plan-Normal Dividend,,
129181,LIC NOMURA MF FIXED MATURITY PLAN SERIES 80(366 DAYS)-DIRECT PLAN-GROWTH,,
128823,Aditya Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Regular Plan-Quarterly Dividend,,
129182,LIC NOMURA MF FIXED MATURITY PLAN SERIES 80(366 DAYS)-REGULAR PLAN-GROWTH,,
128824,Aditya Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Regular Plan-Growth,,
129183,Reliance Fixed Horizon Fund- XXVI- Series 16- Growth Option,,
128826,Aditya Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Direct Plan-Growth,,
129184,Reliance Fixed Horizon Fund- XXVI- Series 16- Direct Plan - Dividend Payout Option,,
128827,Aditya Birla Sun Life Fixed Term Plan - Series KW (1477 days) - Direct Plan-Normal Dividend,,
129185,Reliance Fixed Horizon Fund- XXVI- Series 16- Dividend payout Option,,
128828,Tata Fixed Maturity Plan Series 47 Scheme E Plan A Dividend Payout,,
129186,Reliance Fixed Horizon Fund- XXVI- Series 16- Direct Plan - Growth Option,,
129187,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - Growth,INF205K01B15,
128829,Tata Fixed Maturity Plan Series 47 Scheme E Direct Plan Growth,,
129188,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - Growth,INF205K01B49,
128830,Tata Fixed Maturity Plan Series 47 Scheme E Plan A Growth,,
129189,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K01B23,INF205K01B31
128831,Tata Fixed Maturity Plan Series 47 Scheme E Direct Plan Dividend Payout,,
129190,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01B56,INF205K01B64
128836,Reliance Fixed Horizon Fund- XXVI- Series 8- Growth Option,,
129191,HSBC Multi Asset Active FOF - Growth,INF336L01IG6,
128837,Reliance Fixed Horizon Fund- XXVI- Series 8- Dividend payout Option,,
128838,Reliance Fixed Horizon Fund- XXVI- Series 8- Direct Plan - Growth Option,,
129192,HSBC Multi Asset Active FOF IDCW,INF336L01IE1,INF336L01IF8
128839,Reliance Fixed Horizon Fund- XXVI- Series 8- Direct Plan - Dividend Payout Option,,
129193,HSBC Multi Asset Active FOF - Growth Direct,INF336L01IJ0,
128840,Reliance Fixed Horizon Fund- XXVI- Series 9- Dividend payout Option,,
129194,HSBC Multi Asset Active FOF Direct Plan IDCW,INF336L01IH4,INF336L01II2
128841,Reliance Fixed Horizon Fund- XXVI- Series 9- Direct Plan - Growth Option,,
129195,HSBC Income Plus Arbitrage Active FOF - Growth,INF336L01IM4,
128843,Reliance Fixed Horizon Fund- XXVI- Series 9- Growth Option,,
129196,HSBC Income Plus Arbitrage Active FOF IDCW,INF336L01IK8,INF336L01IL6
128848,Reliance Fixed Horizon Fund- XXVI- Series 11- Dividend payout Option,,
129197,HSBC Income Plus Arbitrage Active FOF - Growth Direct,INF336L01IP7,
128849,Reliance Fixed Horizon Fund- XXVI- Series 11- Direct Plan - Dividend Payout Option,,
129198,HSBC Income Plus Arbitrage Active FOF Direct Plan IDCW,INF336L01IN2,INF336L01IO0
128850,Reliance Fixed Horizon Fund- XXVI- Series 11- Growth Option,,
128851,Reliance Fixed Horizon Fund- XXVI- Series 11- Direct Plan - Growth Option,,
129199,HSBC Aggressive Hybrid Active FOF - Dividend,INF336L01HY1,INF336L01HZ8
128852,HSBC Fixed Term Series 109 - Growth Option,,
129200,HSBC Aggressive Hybrid Active FOF - Growth Direct,INF336L01ID3,
128853,HSBC Fixed Term Series 109 - Dividend Option,,
129201,HSBC Aggressive Hybrid Active FOF - Dividend Direct,INF336L01IB7,INF336L01IC5
128854,HSBC Fixed Term Series 109 - Direct Plan Growth Option,,
129206,JPMorgan India Fixed Maturity Plan - Sr 37 - Regular Plan - Growth Option,,
128856,LIC NOMURA MF FIXED MATURITY PLAN SERIES 79-DIRECT PLAN-DIVIDEND PAYOUT,,
129208,JPMorgan India Fixed Maturity Plan - Sr 37 - Regular Plan - Dividend Option,,
128857,LIC NOMURA MF FIXED MATURITY PLAN SERIES 79-REGULAR PLAN-GROWTH,,
129209,JPMorgan India Fixed Maturity Plan - Sr 37 - Direct Plan - Growth Option,,
128858,LIC NOMURA MF FIXED MATURITY PLAN SERIES 79-REGULAR PLAN-DIVIDEND PAYOUT,,
128859,LIC NOMURA MF FIXED MATURITY PLAN SERIES 79-DIRECT PLAN-GROWTH,,
