scheme_code,isin_growth,isin_idcw,scheme_name,nav,nav_date,amc_name,broad_category
151907,INF109KC18V5,-,ICICI Prudential Nifty 200 Quality 30 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149928,INF109KC14A8,-,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
121366,INF109K012R6,-,ICICI Prudential Nifty 50 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
148456,INF109KC17V7,-,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149463,INF109KC10V2,-,ICICI Prudential Nifty Auto ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
147483,INF109KC15I8,-,ICICI Prudential Nifty Bank ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151207,INF109KC19O8,-,ICICI Prudential Nifty Commodities ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153397,INF109K1A153,-,ICICI Prudential Nifty EV & New Age Automotive ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150879,INF109KC17L8,-,ICICI Prudential Nifty Financial Services Ex-Bank ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149072,INF109KC19V3,-,ICICI Prudential Nifty FMCG ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
148957,INF109KC1Q72,-,ICICI Prudential Nifty Healthcare ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149285,INF109KC1V42,-,ICICI Prudential Nifty India Consumption ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150526,INF109KC16E5,-,ICICI Prudential Nifty Infrastructure ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
148466,INF109KC16I6,-,ICICI Prudential Nifty IT ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152769,INF109KC19W1,-,ICICI Prudential Nifty Metal ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
147921,INF109KC11W8,-,ICICI Prudential Nifty Midcap 150 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
144587,INF109KC1NS5,-,ICICI Prudential Nifty Next 50 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152748,INF109KC18W3,-,ICICI Prudential Nifty Oil & Gas ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
147530,INF109KC18U7,-,ICICI Prudential Nifty Private Bank ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151572,INF109KC10S8,-,ICICI Prudential Nifty PSU Bank ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154404,INF109K1A476,-,ICICI Prudential Nifty Smallcap 250 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153617,INF109K1A344,-,ICICI Prudential Nifty Top 15 Equal Weight ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152932,INF109KC16X5,-,ICICI Prudential Nifty200 Value 30 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
139455,INF109KC11V0,-,ICICI Prudential Nifty50 Value 20 ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149464,INF109KC1Y56,-,ICICI PRUDENTIAL SILVER ETF,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
109010,INF174KA1JD7,-,Kotak BSE Sensex ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153314,INF174KA1VD2,-,Kotak MSCI India ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153315,INF174KA1UW4,-,Kotak Nifty 100 Equal Weight ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150000,INF174KA1IY5,-,Kotak Nifty 100 Low Volatility 30 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
151358,INF174KA1LV5,-,Kotak Nifty 1D Rate Liquid ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153904,INF174KA1XS6,-,Kotak Nifty 200 Momentum 30 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
112351,INF174K014P6,-,Kotak Nifty 50 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
135744,INF174KA1ZE1,-,Kotak Nifty 50 Value 20 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149397,INF174KA1IA5,-,Kotak Nifty Alpha 50 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
133122,INF174KA1ZB7,-,Kotak Nifty Bank ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153934,INF174KA1XV0,-,Kotak Nifty Chemicals ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150492,INF174KA1ZF8,-,Kotak Nifty India Consumption ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
148763,INF174KA1GC5,-,Kotak Nifty IT ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153398,INF174KA1VW2,-,Kotak Nifty Midcap 150 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149757,INF174KA1ZC5,-,Kotak Nifty Midcap 50 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150531,INF174KA1JF2,-,Kotak Nifty MNC ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154101,INF174KA1YO3,-,Kotak Nifty Next 50 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153657,INF174KA1WT6,-,Kotak Nifty200 Quality 30 ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150948,INF174KA1ZD3,-,Kotak Silver ETF,,,Kotak Mahindra Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
135672,INF767K01OT5,-,LIC MF BSE Sensex ETF,,,LIC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
136473,INF767K01PC8,-,LIC MF Nifty 100 ETF,,,LIC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
135607,INF767K01OS7,-,LIC MF Nifty 50 ETF,,,LIC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
133307,INF767K01MV5,-,LIC MF Nifty 8-13 yr G-Sec ETF,,,LIC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152404,INF767K01RN1,-,LIC MF Nifty Midcap 100 ETF,,,LIC Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150517,INF247L01BE5,-,Motilal Oswal BSE Enhanced Value ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150445,INF247L01BB1,-,Motilal Oswal BSE Healthcare ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153564,INF247L01FL1,-,Motilal Oswal BSE India Infrastructure ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149921,INF247L01BL0,-,Motilal Oswal BSE Low Volatility ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
150520,INF247L01BH8,-,Motilal Oswal BSE Quality ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154003,INF247L01GI5,-,Motilal Oswal BSE Select IPO ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154322,INF247L01GV8,-,Motilal Oswal BSE Top 10 Banks ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
114984,INF247L01AP3,-,Motilal Oswal Nasdaq 100 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149438,INF247L01AU3,-,Motilal Oswal Nasdaq Q50 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153928,INF247L01GG9,-,Motilal Oswal Nifty 100 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149801,INF247L01BK2,-,Motilal Oswal Nifty 200 Momentum 30 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
148620,INF247L01AK4,-,Motilal Oswal Nifty 5 year benchmark G-Sec ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153532,INF247L01FC0,-,Motilal Oswal Nifty 50 Equal Weight ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
113069,INF247L01536,-,Motilal Oswal Nifty 50 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152106,INF247L01BU1,-,Motilal Oswal Nifty 500 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152874,INF247L01DK8,-,Motilal Oswal Nifty 500 Momentum 50 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153724,INF247L01FR8,-,Motilal Oswal Nifty Alpha 50 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153406,INF247L01EV3,-,Motilal Oswal Nifty Capital Market ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153931,INF247L01GH7,-,Motilal Oswal Nifty Energy ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152846,INF247L01DJ0,-,Motilal Oswal Nifty India Defence ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153572,INF247L01FK3,-,Motilal Oswal Nifty India Manufacturing ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153618,INF247L01FP2,-,Motilal Oswal Nifty India Tourism ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
114456,INF247L01023,-,Motilal Oswal Nifty Midcap 100 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153694,INF247L01FQ0,-,Motilal Oswal Nifty Midcap 150 Momentum 50 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154062,INF247L01GK1,-,Motilal Oswal Nifty MNC ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153535,INF247L01FD8,-,Motilal Oswal Nifty Next 50 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153608,INF247L01FO5,-,Motilal Oswal Nifty PSE ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152541,INF247L01CI4,-,Motilal Oswal Nifty Realty ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
154033,INF247L01GJ3,-,Motilal Oswal Nifty Services Sector ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152546,INF247L01CH6,-,Motilal Oswal Nifty Smallcap 250 ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
153820,INF247L01FZ1,-,Motilal Oswal Silver ETF,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
108479,INF082J01499,-,Quantum Nifty 50 ETF,,,Quantum Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
145801,INF277K015R5,-,Tata Nifty 50 Exchange Traded Fund,,,Tata Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
149959,INF277KA1364,-,Tata Nifty India Digital Exchange Traded Fund,,,Tata Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
147614,INF277K010X4,-,Tata Nifty Private Bank Exchange Traded Fund,,,Tata Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
152285,INF277KA1984,-,Tata Silver Exchange Traded Fund,,,Tata Mutual Fund,Open Ended Schemes(Other Scheme - Other  ETFs)
119067,-,-,HDFC Children's Fund,,,HDFC Mutual Fund,Open Ended Schemes(Solution Oriented Scheme - Childrenâs Fund)
100899,-,-,HDFC Children's Fund,,,HDFC Mutual Fund,Open Ended Schemes(Solution Oriented Scheme - Childrenâs Fund)
146839,-,INF174KA1DD0,Kotak Monthly Interval Plan Series 4,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
146837,INF174KA1DB4,-,Kotak Monthly Interval Plan Series 4,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
146840,-,INF174KA1DC2,Kotak Monthly Interval Plan Series 4,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
146835,INF174KA1CZ5,-,Kotak Monthly Interval Plan Series 4,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
145440,INF174KA1913,-,Kotak Quarterly Interval Plan Sr. 12,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
145441,INF174KA1863,-,Kotak Quarterly Interval Plan Sr. 12,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
145437,INF174KA1889,-,Kotak Quarterly Interval Plan Sr. 12,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
146602,INF174KA1CI1,-,Kotak Quarterly Interval Plan Sr. 13,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
146599,INF174KA1CJ9,-,Kotak Quarterly Interval Plan Sr. 13,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
146598,INF174KA1CG5,-,Kotak Quarterly Interval Plan Sr. 13,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
146601,INF174KA1CH3,-,Kotak Quarterly Interval Plan Sr. 13,,,Kotak Mahindra Mutual Fund,Interval Fund Schemes(Income)
118804,INF204K01B81,-,Nippon India Interval Fund Annual Interval Fund Series-I,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
105660,INF204K01ED4,INF204K01EE2,Nippon India Interval Fund Annual Interval Fund Series-I,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
105662,INF204K01EA0,INF204K01EB8,Nippon India Interval Fund Annual Interval Fund Series-I,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
105663,INF204K01EC6,-,Nippon India Interval Fund Annual Interval Fund Series-I,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
105661,INF204K01DZ9,-,Nippon India Interval Fund Annual Interval Fund Series-I,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
145667,INF204KB1P74,-,Nippon India Interval Fund V - Series 2,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
145670,INF204KB1P66,-,Nippon India Interval Fund V - Series 2,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
145668,INF204KB1P58,-,Nippon India Interval Fund V - Series 2,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
145669,INF204KB1P41,-,Nippon India Interval Fund V - Series 2,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
145348,INF204KB1M51,-,Nippon India Interval Fund V- Series 1,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
145350,INF204KB1M44,-,Nippon India Interval Fund V- Series 1,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
145349,INF204KB1M36,-,Nippon India Interval Fund V- Series 1,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
145347,INF204KB1M28,-,Nippon India Interval Fund V- Series 1,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
120800,INF204K01M47,INF204K01M54,Nippon India Yearly Interval Fund - Series 1,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
120799,INF204K01M39,-,Nippon India Yearly Interval Fund - Series 1,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
120802,INF204K01M13,INF204K01M21,Nippon India Yearly Interval Fund - Series 1,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
120798,INF204K01M05,-,Nippon India Yearly Interval Fund - Series 1,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
134888,INF204KA12F4,-,Reliance Interval Fund -IV - Series 2 (1110 days),,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
134890,INF204KA13F2,-,Reliance Interval Fund -IV - Series 2 (1110 days),,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
134889,INF204KA10F8,-,Reliance Interval Fund -IV - Series 2 (1110 days),,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
134891,INF204KA11F6,-,Reliance Interval Fund -IV - Series 2 (1110 days),,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
135001,INF204KA14I4,-,Reliance Interval Fund IV- Series 3,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
134999,INF204KA15I1,-,Reliance Interval Fund IV- Series 3,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
135000,INF204KA12I8,-,Reliance Interval Fund IV- Series 3,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
135002,INF204KA13I6,-,Reliance Interval Fund IV- Series 3,,,Nippon India Mutual Fund,Interval Fund Schemes(Income)
142136,INF109KC1077,-,ICICI Prudential Long Term Wealth Enhancement Fund,,,ICICI Prudential Mutual Fund,Close Ended Schemes(ELSS)
142134,INF109KC1093,-,ICICI Prudential Long Term Wealth Enhancement Fund,,,ICICI Prudential Mutual Fund,Close Ended Schemes(ELSS)
142133,INF109KC1101,-,ICICI Prudential Long Term Wealth Enhancement Fund,,,ICICI Prudential Mutual Fund,Close Ended Schemes(ELSS)
142135,INF109KC1085,-,ICICI Prudential Long Term Wealth Enhancement Fund,,,ICICI Prudential Mutual Fund,Close Ended Schemes(ELSS)
112101,INF109KA1XQ0,-,ICICI Prudential R.I.G.H.T (Rewards of Investing & Generation of Healthy Tax-Savings) Fund,,,ICICI Prudential Mutual Fund,Close Ended Schemes(ELSS)
112100,INF109KA1XP2,-,ICICI Prudential R.I.G.H.T (Rewards of Investing & Generation of Healthy Tax-Savings) Fund,,,ICICI Prudential Mutual Fund,Close Ended Schemes(ELSS)
107900,INF204K01ON2,-,Reliance Equity Linked Saving Fund - Series I,,,Nippon India Mutual Fund,Close Ended Schemes(ELSS)
107901,INF204K01OM4,-,Reliance Equity Linked Saving Fund - Series I,,,Nippon India Mutual Fund,Close Ended Schemes(ELSS)
139711,INF903JA1443,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES III,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
139710,INF903JA1450,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES III,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
139709,INF903JA1427,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES III,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
139712,INF903JA1435,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES III,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
139990,INF903JA1526,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES IV,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
139989,INF903JA1534,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES IV,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
139992,INF903JA1500,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES IV,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
139991,INF903JA1518,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES IV,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
141564,INF903JA1AZ0,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES VI,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
141567,INF903JA1BA1,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES VI,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
141565,INF903JA1AX5,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES VI,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
141566,INF903JA1AY3,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES VI,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
141141,INF903JA1955,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE SERIES V,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
141142,INF903JA1963,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE SERIES V,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
141139,INF903JA1930,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE SERIES V,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
141140,INF903JA1948,-,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE SERIES V,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
133324,INF903J014A9,-,Sundaram Long Term Tax Advantage Fund Series I (10 years),,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
133325,INF903J015A6,-,Sundaram Long Term Tax Advantage Fund Series I (10 years),,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
133322,INF903J012A3,-,Sundaram Long Term Tax Advantage Fund Series I (10 years),,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
133323,INF903J013A1,-,Sundaram Long Term Tax Advantage Fund Series I (10 years),,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
142153,INF903JA1BT1,-,Sundaram Long Term Tax Advantage Fund Series III,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
142154,INF903JA1BU9,-,Sundaram Long Term Tax Advantage Fund Series III,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
142151,INF903JA1BR5,-,Sundaram Long Term Tax Advantage Fund Series III,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
142152,INF903JA1BS3,-,Sundaram Long Term Tax Advantage Fund Series III,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
143079,INF903JA1CZ6,-,Sundaram Long Term Tax Advantage Fund Series IV,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
143080,INF903JA1DA7,-,Sundaram Long Term Tax Advantage Fund Series IV,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
143077,INF903JA1CX1,-,Sundaram Long Term Tax Advantage Fund Series IV,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
143078,INF903JA1CY9,-,Sundaram Long Term Tax Advantage Fund Series IV,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
135682,INF903J011W9,-,SUNDARAM LONG TERM TAX ADVANTAGE SERIES II,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
135681,INF903J012W7,-,SUNDARAM LONG TERM TAX ADVANTAGE SERIES II,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
135684,INF903J019V4,-,SUNDARAM LONG TERM TAX ADVANTAGE SERIES II,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
135683,INF903J010W1,-,SUNDARAM LONG TERM TAX ADVANTAGE SERIES II,,,Sundaram Mutual Fund,Close Ended Schemes(ELSS)
135962,INF789FB19N1,-,UTI - Long Term Advantage Fund Series III,,,UTI Mutual Fund,Close Ended Schemes(ELSS)
135965,INF789FB18N3,-,UTI - Long Term Advantage Fund Series III,,,UTI Mutual Fund,Close Ended Schemes(ELSS)
135964,INF789FB17N5,-,UTI - Long Term Advantage Fund Series III,,,UTI Mutual Fund,Close Ended Schemes(ELSS)
135963,INF789FB16N7,-,UTI - Long Term Advantage Fund Series III,,,UTI Mutual Fund,Close Ended Schemes(ELSS)
